loss,mean_absolute_error,val_loss,val_mean_absolute_error
46.4805793762207,46.4805793762207,45.6694450378418,45.6694450378418
46.3390998840332,46.3390998840332,47.87488555908203,47.87488555908203
46.46785354614258,46.46785354614258,52.77934646606445,52.77934646606445
46.433265686035156,46.433265686035156,48.59203338623047,48.59203338623047
46.40182113647461,46.40182113647461,46.984127044677734,46.984127044677734
46.3865852355957,46.3865852355957,48.198097229003906,48.198097229003906
46.28750991821289,46.28750991821289,46.89402770996094,46.89402770996094
46.36508560180664,46.36508560180664,48.73467254638672,48.73467254638672
46.27544403076172,46.27544403076172,49.40080261230469,49.40080261230469
46.23761749267578,46.23761749267578,47.475704193115234,47.475704193115234
46.21455764770508,46.21455764770508,50.327640533447266,50.327640533447266
46.27582550048828,46.27582550048828,49.3946533203125,49.3946533203125
46.10527801513672,46.10527801513672,49.496334075927734,49.496334075927734
46.1345329284668,46.1345329284668,49.54789352416992,49.54789352416992
46.16413879394531,46.16413879394531,48.290863037109375,48.290863037109375
46.17223358154297,46.17223358154297,45.725341796875,45.725341796875
46.0834846496582,46.0834846496582,48.52164840698242,48.52164840698242
46.11614990234375,46.11614990234375,47.936363220214844,47.936363220214844
46.11848831176758,46.11848831176758,47.422794342041016,47.422794342041016
46.20448303222656,46.20448303222656,49.60187911987305,49.60187911987305
45.99099349975586,45.99099349975586,48.24197006225586,48.24197006225586
46.12165069580078,46.12165069580078,48.073307037353516,48.073307037353516
46.00732421875,46.00732421875,47.449947357177734,47.449947357177734
46.09982681274414,46.09982681274414,47.556556701660156,47.556556701660156
45.989742279052734,45.989742279052734,48.12364959716797,48.12364959716797
45.98457336425781,45.98457336425781,46.214420318603516,46.214420318603516
45.8427619934082,45.8427619934082,44.88792419433594,44.88792419433594
45.89704895019531,45.89704895019531,47.91172409057617,47.91172409057617
46.0499153137207,46.0499153137207,47.84526443481445,47.84526443481445
45.94393539428711,45.94393539428711,47.79887008666992,47.79887008666992
45.92816162109375,45.92816162109375,50.048583984375,50.048583984375
45.91832733154297,45.91832733154297,48.739784240722656,48.739784240722656
45.88187026977539,45.88187026977539,47.23956298828125,47.23956298828125
45.902740478515625,45.902740478515625,47.6917724609375,47.6917724609375
45.85920715332031,45.85920715332031,45.41602325439453,45.41602325439453
45.77526092529297,45.77526092529297,46.32998275756836,46.32998275756836
45.87378692626953,45.87378692626953,46.09062957763672,46.09062957763672
45.966670989990234,45.966670989990234,49.154361724853516,49.154361724853516
45.84018325805664,45.84018325805664,48.912147521972656,48.912147521972656
45.76847457885742,45.76847457885742,45.86065673828125,45.86065673828125
45.85546112060547,45.85546112060547,48.35097885131836,48.35097885131836
45.87715530395508,45.87715530395508,47.87712097167969,47.87712097167969
45.77789306640625,45.77789306640625,46.907474517822266,46.907474517822266
45.799591064453125,45.799591064453125,45.283809661865234,45.283809661865234
45.88064193725586,45.88064193725586,46.53219223022461,46.53219223022461
45.8563346862793,45.8563346862793,46.46146774291992,46.46146774291992
45.716793060302734,45.716793060302734,46.87482833862305,46.87482833862305
45.797523498535156,45.797523498535156,47.00848388671875,47.00848388671875
45.82842254638672,45.82842254638672,48.45771789550781,48.45771789550781
45.85329818725586,45.85329818725586,46.00956726074219,46.00956726074219
45.705936431884766,45.705936431884766,46.282012939453125,46.282012939453125
45.86864471435547,45.86864471435547,47.937191009521484,47.937191009521484
45.82435989379883,45.82435989379883,48.881229400634766,48.881229400634766
45.63698959350586,45.63698959350586,46.57136917114258,46.57136917114258
45.78181076049805,45.78181076049805,51.343971252441406,51.343971252441406
45.84212875366211,45.84212875366211,50.92680358886719,50.92680358886719
45.76009750366211,45.76009750366211,47.81840515136719,47.81840515136719
45.68640899658203,45.68640899658203,46.06155014038086,46.06155014038086
45.754486083984375,45.754486083984375,47.5715217590332,47.5715217590332
45.65616989135742,45.65616989135742,48.9233512878418,48.9233512878418
45.69694137573242,45.69694137573242,48.084434509277344,48.084434509277344
45.68280029296875,45.68280029296875,46.81755828857422,46.81755828857422
45.73447036743164,45.73447036743164,48.320072174072266,48.320072174072266
45.755916595458984,45.755916595458984,47.08505630493164,47.08505630493164
45.7114372253418,45.7114372253418,47.08727264404297,47.08727264404297
45.52389907836914,45.52389907836914,48.435394287109375,48.435394287109375
45.66722106933594,45.66722106933594,44.90903854370117,44.90903854370117
45.66002655029297,45.66002655029297,47.76881790161133,47.76881790161133
45.56779861450195,45.56779861450195,46.163719177246094,46.163719177246094
45.64115905761719,45.64115905761719,47.1608772277832,47.1608772277832
45.64981460571289,45.64981460571289,48.590938568115234,48.590938568115234
45.67784118652344,45.67784118652344,46.191402435302734,46.191402435302734
45.560279846191406,45.560279846191406,48.420654296875,48.420654296875
45.57524490356445,45.57524490356445,47.84986114501953,47.84986114501953
45.59791946411133,45.59791946411133,49.021671295166016,49.021671295166016
45.5625114440918,45.5625114440918,48.344783782958984,48.344783782958984
45.62627410888672,45.62627410888672,49.09809875488281,49.09809875488281
45.55774688720703,45.55774688720703,45.66100311279297,45.66100311279297
45.69395446777344,45.69395446777344,47.191673278808594,47.191673278808594
45.63248825073242,45.63248825073242,47.82394027709961,47.82394027709961
45.510719299316406,45.510719299316406,48.07368469238281,48.07368469238281
45.42171859741211,45.42171859741211,46.63079833984375,46.63079833984375
45.64133834838867,45.64133834838867,47.0775260925293,47.0775260925293
45.594661712646484,45.594661712646484,46.78697967529297,46.78697967529297
45.501712799072266,45.501712799072266,49.435482025146484,49.435482025146484
45.531761169433594,45.531761169433594,47.74455261230469,47.74455261230469
45.4343147277832,45.4343147277832,46.745689392089844,46.745689392089844
45.42070007324219,45.42070007324219,46.981910705566406,46.981910705566406
45.52822494506836,45.52822494506836,47.440948486328125,47.440948486328125
45.439186096191406,45.439186096191406,47.43864059448242,47.43864059448242
45.364986419677734,45.364986419677734,48.308990478515625,48.308990478515625
45.42062759399414,45.42062759399414,47.22046661376953,47.22046661376953
45.45487976074219,45.45487976074219,46.54757308959961,46.54757308959961
45.49314880371094,45.49314880371094,47.24241256713867,47.24241256713867
45.507164001464844,45.507164001464844,50.37970733642578,50.37970733642578
45.45579528808594,45.45579528808594,45.90202713012695,45.90202713012695
45.3843994140625,45.3843994140625,48.48599624633789,48.48599624633789
45.52559280395508,45.52559280395508,46.96807098388672,46.96807098388672
45.52861022949219,45.52861022949219,48.85051345825195,48.85051345825195
45.592376708984375,45.592376708984375,48.054996490478516,48.054996490478516
45.36866760253906,45.36866760253906,47.54742431640625,47.54742431640625
45.42369079589844,45.42369079589844,46.884033203125,46.884033203125
45.40485382080078,45.40485382080078,47.738643646240234,47.738643646240234
45.39717483520508,45.39717483520508,49.006282806396484,49.006282806396484
45.478660583496094,45.478660583496094,49.12510299682617,49.12510299682617
45.431636810302734,45.431636810302734,46.77766418457031,46.77766418457031
45.404781341552734,45.404781341552734,48.0311279296875,48.0311279296875
45.34811782836914,45.34811782836914,47.50803756713867,47.50803756713867
45.263362884521484,45.263362884521484,46.31597137451172,46.31597137451172
45.46332550048828,45.46332550048828,49.66244888305664,49.66244888305664
45.40947723388672,45.40947723388672,48.24614334106445,48.24614334106445
45.41615295410156,45.41615295410156,45.53800582885742,45.53800582885742
45.58405303955078,45.58405303955078,47.1240119934082,47.1240119934082
45.363468170166016,45.363468170166016,48.04375076293945,48.04375076293945
45.24739456176758,45.24739456176758,49.25286865234375,49.25286865234375
45.39578628540039,45.39578628540039,45.94955825805664,45.94955825805664
45.329139709472656,45.329139709472656,45.87864303588867,45.87864303588867
45.42393493652344,45.42393493652344,47.06122589111328,47.06122589111328
45.29437255859375,45.29437255859375,48.013282775878906,48.013282775878906
45.298316955566406,45.298316955566406,47.75163650512695,47.75163650512695
45.36957931518555,45.36957931518555,48.85710525512695,48.85710525512695
45.332401275634766,45.332401275634766,48.4729118347168,48.4729118347168
45.32160949707031,45.32160949707031,47.20814514160156,47.20814514160156
45.34988784790039,45.34988784790039,46.156768798828125,46.156768798828125
45.441078186035156,45.441078186035156,45.91954040527344,45.91954040527344
45.3044319152832,45.3044319152832,46.30039596557617,46.30039596557617
45.34468078613281,45.34468078613281,46.27542495727539,46.27542495727539
45.37247848510742,45.37247848510742,48.196163177490234,48.196163177490234
45.387123107910156,45.387123107910156,46.301055908203125,46.301055908203125
45.260215759277344,45.260215759277344,50.03489685058594,50.03489685058594
45.414737701416016,45.414737701416016,48.96420669555664,48.96420669555664
45.33810043334961,45.33810043334961,45.26332092285156,45.26332092285156
45.261634826660156,45.261634826660156,46.74249267578125,46.74249267578125
45.30119705200195,45.30119705200195,48.766475677490234,48.766475677490234
45.31690216064453,45.31690216064453,45.800811767578125,45.800811767578125
45.34992218017578,45.34992218017578,45.15375518798828,45.15375518798828
45.29897689819336,45.29897689819336,47.598976135253906,47.598976135253906
45.266845703125,45.266845703125,46.08949661254883,46.08949661254883
45.339874267578125,45.339874267578125,48.307044982910156,48.307044982910156
45.177490234375,45.177490234375,46.245567321777344,46.245567321777344
45.31532669067383,45.31532669067383,48.67662811279297,48.67662811279297
45.26542282104492,45.26542282104492,47.24739456176758,47.24739456176758
45.2100944519043,45.2100944519043,48.450130462646484,48.450130462646484
45.24256134033203,45.24256134033203,46.54774856567383,46.54774856567383
45.31462097167969,45.31462097167969,48.331520080566406,48.331520080566406
45.198246002197266,45.198246002197266,46.92853927612305,46.92853927612305
45.153316497802734,45.153316497802734,46.094482421875,46.094482421875
45.273807525634766,45.273807525634766,47.905357360839844,47.905357360839844
45.337642669677734,45.337642669677734,45.65239334106445,45.65239334106445
45.32200622558594,45.32200622558594,48.449275970458984,48.449275970458984
45.33646011352539,45.33646011352539,47.02254867553711,47.02254867553711
45.25230026245117,45.25230026245117,48.650901794433594,48.650901794433594
45.100730895996094,45.100730895996094,45.494224548339844,45.494224548339844
45.26750946044922,45.26750946044922,47.75869369506836,47.75869369506836
45.255096435546875,45.255096435546875,46.105751037597656,46.105751037597656
45.24928283691406,45.24928283691406,45.05451202392578,45.05451202392578
45.23068618774414,45.23068618774414,47.686614990234375,47.686614990234375
45.195106506347656,45.195106506347656,45.45836639404297,45.45836639404297
45.29413604736328,45.29413604736328,46.88027572631836,46.88027572631836
45.17881774902344,45.17881774902344,44.102230072021484,44.102230072021484
45.213050842285156,45.213050842285156,46.1793098449707,46.1793098449707
45.1086540222168,45.1086540222168,45.547183990478516,45.547183990478516
45.262367248535156,45.262367248535156,45.90656661987305,45.90656661987305
45.25858688354492,45.25858688354492,46.77902603149414,46.77902603149414
45.11955261230469,45.11955261230469,48.5859375,48.5859375
45.180599212646484,45.180599212646484,46.370609283447266,46.370609283447266
45.30316925048828,45.30316925048828,48.6314582824707,48.6314582824707
45.12115478515625,45.12115478515625,46.984615325927734,46.984615325927734
45.25221252441406,45.25221252441406,49.03022384643555,49.03022384643555
45.1883659362793,45.1883659362793,48.147552490234375,48.147552490234375
45.095726013183594,45.095726013183594,46.88591384887695,46.88591384887695
45.29509353637695,45.29509353637695,46.34290313720703,46.34290313720703
45.21486282348633,45.21486282348633,47.37146759033203,47.37146759033203
45.259483337402344,45.259483337402344,50.29201889038086,50.29201889038086
45.212623596191406,45.212623596191406,47.357540130615234,47.357540130615234
45.2745475769043,45.2745475769043,46.134010314941406,46.134010314941406
45.11794662475586,45.11794662475586,46.043601989746094,46.043601989746094
45.294986724853516,45.294986724853516,46.7738037109375,46.7738037109375
45.083683013916016,45.083683013916016,46.30044174194336,46.30044174194336
45.1671028137207,45.1671028137207,47.89084243774414,47.89084243774414
45.23046112060547,45.23046112060547,48.07585525512695,48.07585525512695
45.270755767822266,45.270755767822266,45.91494369506836,45.91494369506836
45.146278381347656,45.146278381347656,46.228660583496094,46.228660583496094
45.27557373046875,45.27557373046875,46.579532623291016,46.579532623291016
45.160606384277344,45.160606384277344,46.1541633605957,46.1541633605957
45.21194839477539,45.21194839477539,47.186622619628906,47.186622619628906
45.34926223754883,45.34926223754883,48.17091369628906,48.17091369628906
45.180908203125,45.180908203125,46.61846923828125,46.61846923828125
45.17866516113281,45.17866516113281,47.09119415283203,47.09119415283203
45.1207160949707,45.1207160949707,47.08525466918945,47.08525466918945
45.21058654785156,45.21058654785156,47.515235900878906,47.515235900878906
45.24272537231445,45.24272537231445,46.545623779296875,46.545623779296875
45.33116912841797,45.33116912841797,46.885581970214844,46.885581970214844
45.34268569946289,45.34268569946289,47.176414489746094,47.176414489746094
45.20992660522461,45.20992660522461,49.65785217285156,49.65785217285156
45.27431869506836,45.27431869506836,47.36280059814453,47.36280059814453
45.30282211303711,45.30282211303711,48.36182403564453,48.36182403564453
45.19264221191406,45.19264221191406,48.10710906982422,48.10710906982422
45.256683349609375,45.256683349609375,47.1610221862793,47.1610221862793
44.99510955810547,44.99510955810547,50.82697677612305,50.82697677612305
45.173675537109375,45.173675537109375,45.44927215576172,45.44927215576172
45.100379943847656,45.100379943847656,45.69253921508789,45.69253921508789
45.133819580078125,45.133819580078125,46.48217010498047,46.48217010498047
45.1356315612793,45.1356315612793,47.091949462890625,47.091949462890625
45.176231384277344,45.176231384277344,48.008094787597656,48.008094787597656
45.07316589355469,45.07316589355469,46.76074981689453,46.76074981689453
45.240570068359375,45.240570068359375,49.6668701171875,49.6668701171875
45.158409118652344,45.158409118652344,45.81734085083008,45.81734085083008
45.0798454284668,45.0798454284668,46.977882385253906,46.977882385253906
45.143184661865234,45.143184661865234,46.056251525878906,46.056251525878906
45.28132629394531,45.28132629394531,48.18076705932617,48.18076705932617
45.18266296386719,45.18266296386719,47.5044059753418,47.5044059753418
45.16424560546875,45.16424560546875,47.54730987548828,47.54730987548828
45.1203727722168,45.1203727722168,45.76716995239258,45.76716995239258
45.18771743774414,45.18771743774414,49.70730209350586,49.70730209350586
45.235042572021484,45.235042572021484,47.840782165527344,47.840782165527344
45.13893127441406,45.13893127441406,45.866729736328125,45.866729736328125
45.29435348510742,45.29435348510742,49.19886779785156,49.19886779785156
45.136260986328125,45.136260986328125,46.690826416015625,46.690826416015625
45.13737487792969,45.13737487792969,47.18697738647461,47.18697738647461
45.11268997192383,45.11268997192383,50.05309295654297,50.05309295654297
45.08285140991211,45.08285140991211,45.267913818359375,45.267913818359375
45.18168640136719,45.18168640136719,48.7623176574707,48.7623176574707
45.186012268066406,45.186012268066406,46.639434814453125,46.639434814453125
45.226139068603516,45.226139068603516,49.50616455078125,49.50616455078125
45.02710723876953,45.02710723876953,46.84299850463867,46.84299850463867
45.052734375,45.052734375,47.7337646484375,47.7337646484375
45.051673889160156,45.051673889160156,48.765960693359375,48.765960693359375
45.061729431152344,45.061729431152344,48.02371597290039,48.02371597290039
45.09648132324219,45.09648132324219,45.255882263183594,45.255882263183594
45.172000885009766,45.172000885009766,46.85920715332031,46.85920715332031
45.19374084472656,45.19374084472656,50.0442008972168,50.0442008972168
45.200496673583984,45.200496673583984,46.69968795776367,46.69968795776367
45.185211181640625,45.185211181640625,46.34627151489258,46.34627151489258
45.130088806152344,45.130088806152344,49.5756721496582,49.5756721496582
45.20261764526367,45.20261764526367,46.378963470458984,46.378963470458984
45.10558319091797,45.10558319091797,46.514129638671875,46.514129638671875
45.309391021728516,45.309391021728516,45.727264404296875,45.727264404296875
45.11069107055664,45.11069107055664,46.72029113769531,46.72029113769531
45.42395782470703,45.42395782470703,46.2523078918457,46.2523078918457
45.163848876953125,45.163848876953125,46.63654327392578,46.63654327392578
45.16794967651367,45.16794967651367,47.879756927490234,47.879756927490234
45.22785949707031,45.22785949707031,46.45265579223633,46.45265579223633
45.14794921875,45.14794921875,47.65623474121094,47.65623474121094
45.14887237548828,45.14887237548828,47.13523483276367,47.13523483276367
45.19071960449219,45.19071960449219,47.209999084472656,47.209999084472656
45.21600341796875,45.21600341796875,48.75565719604492,48.75565719604492
45.12208938598633,45.12208938598633,48.917083740234375,48.917083740234375
45.34536361694336,45.34536361694336,48.66902160644531,48.66902160644531
45.039459228515625,45.039459228515625,46.76593017578125,46.76593017578125
45.18428421020508,45.18428421020508,48.7719612121582,48.7719612121582
45.19124984741211,45.19124984741211,49.58692932128906,49.58692932128906
45.307987213134766,45.307987213134766,47.32169723510742,47.32169723510742
45.11206817626953,45.11206817626953,50.209754943847656,50.209754943847656
45.197994232177734,45.197994232177734,48.99161148071289,48.99161148071289
45.10748291015625,45.10748291015625,46.80549621582031,46.80549621582031
45.042991638183594,45.042991638183594,48.657344818115234,48.657344818115234
45.209495544433594,45.209495544433594,47.16499328613281,47.16499328613281
45.070369720458984,45.070369720458984,47.083641052246094,47.083641052246094
45.21462631225586,45.21462631225586,47.17326736450195,47.17326736450195
45.15726089477539,45.15726089477539,52.887786865234375,52.887786865234375
45.3780632019043,45.3780632019043,46.77777862548828,46.77777862548828
45.13315200805664,45.13315200805664,49.360496520996094,49.360496520996094
45.1525764465332,45.1525764465332,47.00480270385742,47.00480270385742
45.20759582519531,45.20759582519531,48.142723083496094,48.142723083496094
45.00360107421875,45.00360107421875,47.806095123291016,47.806095123291016
45.1094856262207,45.1094856262207,48.494422912597656,48.494422912597656
45.1135139465332,45.1135139465332,47.84737014770508,47.84737014770508
45.27433776855469,45.27433776855469,46.364166259765625,46.364166259765625
45.294097900390625,45.294097900390625,47.350162506103516,47.350162506103516
45.26811218261719,45.26811218261719,46.58588409423828,46.58588409423828
45.19268035888672,45.19268035888672,46.84126663208008,46.84126663208008
45.13432693481445,45.13432693481445,48.42708206176758,48.42708206176758
45.153194427490234,45.153194427490234,47.0010986328125,47.0010986328125
45.01716995239258,45.01716995239258,47.78767395019531,47.78767395019531
45.24485778808594,45.24485778808594,49.116554260253906,49.116554260253906
45.03097152709961,45.03097152709961,47.153324127197266,47.153324127197266
45.04548645019531,45.04548645019531,48.226600646972656,48.226600646972656
45.008541107177734,45.008541107177734,46.71070098876953,46.71070098876953
45.158241271972656,45.158241271972656,48.45520782470703,48.45520782470703
45.243141174316406,45.243141174316406,48.8023567199707,48.8023567199707
45.22148132324219,45.22148132324219,47.104915618896484,47.104915618896484
44.987098693847656,44.987098693847656,47.415950775146484,47.415950775146484
45.102725982666016,45.102725982666016,48.26338577270508,48.26338577270508
45.116737365722656,45.116737365722656,49.172489166259766,49.172489166259766
45.141841888427734,45.141841888427734,46.79218292236328,46.79218292236328
45.09337615966797,45.09337615966797,49.13922882080078,49.13922882080078
45.1338996887207,45.1338996887207,48.714515686035156,48.714515686035156
45.283424377441406,45.283424377441406,47.57836151123047,47.57836151123047
45.18918991088867,45.18918991088867,48.04981994628906,48.04981994628906
45.049312591552734,45.049312591552734,48.09735870361328,48.09735870361328
45.12205505371094,45.12205505371094,47.71471405029297,47.71471405029297
45.1185188293457,45.1185188293457,48.97598648071289,48.97598648071289
45.11643981933594,45.11643981933594,49.261497497558594,49.261497497558594
45.24010467529297,45.24010467529297,46.689998626708984,46.689998626708984
45.067787170410156,45.067787170410156,47.554908752441406,47.554908752441406
45.09563446044922,45.09563446044922,46.91801071166992,46.91801071166992
45.19002914428711,45.19002914428711,46.60087203979492,46.60087203979492
45.21500015258789,45.21500015258789,46.96692657470703,46.96692657470703
45.14189529418945,45.14189529418945,48.459861755371094,48.459861755371094
45.168846130371094,45.168846130371094,47.74749755859375,47.74749755859375
45.40995407104492,45.40995407104492,48.495323181152344,48.495323181152344
45.01068878173828,45.01068878173828,47.780433654785156,47.780433654785156
45.11496353149414,45.11496353149414,47.616092681884766,47.616092681884766
45.10177230834961,45.10177230834961,49.349830627441406,49.349830627441406
45.02822494506836,45.02822494506836,47.79702377319336,47.79702377319336
45.02145004272461,45.02145004272461,49.35286331176758,49.35286331176758
45.16780090332031,45.16780090332031,48.097686767578125,48.097686767578125
45.066162109375,45.066162109375,47.83177185058594,47.83177185058594
45.04029083251953,45.04029083251953,46.868446350097656,46.868446350097656
45.230674743652344,45.230674743652344,49.33269119262695,49.33269119262695
45.070960998535156,45.070960998535156,48.0207405090332,48.0207405090332
45.0816764831543,45.0816764831543,47.91181945800781,47.91181945800781
44.939239501953125,44.939239501953125,47.165321350097656,47.165321350097656
45.05045700073242,45.05045700073242,48.05229949951172,48.05229949951172
45.19390106201172,45.19390106201172,48.14310073852539,48.14310073852539
45.0498161315918,45.0498161315918,48.310577392578125,48.310577392578125
45.026187896728516,45.026187896728516,48.089378356933594,48.089378356933594
45.0489616394043,45.0489616394043,49.92531204223633,49.92531204223633
45.19517135620117,45.19517135620117,49.36045837402344,49.36045837402344
45.18059158325195,45.18059158325195,47.41676330566406,47.41676330566406
45.06600570678711,45.06600570678711,50.07347869873047,50.07347869873047
45.186283111572266,45.186283111572266,47.96778869628906,47.96778869628906
45.25432205200195,45.25432205200195,47.5980224609375,47.5980224609375
45.147701263427734,45.147701263427734,46.48993682861328,46.48993682861328
45.20927429199219,45.20927429199219,47.44195556640625,47.44195556640625
45.06056594848633,45.06056594848633,48.09697723388672,48.09697723388672
45.14633560180664,45.14633560180664,48.421287536621094,48.421287536621094
45.03306198120117,45.03306198120117,50.78822708129883,50.78822708129883
45.04633331298828,45.04633331298828,50.151405334472656,50.151405334472656
45.00836181640625,45.00836181640625,48.200653076171875,48.200653076171875
44.974998474121094,44.974998474121094,49.05640411376953,49.05640411376953
45.125667572021484,45.125667572021484,49.936161041259766,49.936161041259766
45.114898681640625,45.114898681640625,48.940650939941406,48.940650939941406
45.07075881958008,45.07075881958008,48.03658676147461,48.03658676147461
45.037715911865234,45.037715911865234,51.162925720214844,51.162925720214844
45.09419631958008,45.09419631958008,49.45957565307617,49.45957565307617
45.190364837646484,45.190364837646484,48.055702209472656,48.055702209472656
45.09141540527344,45.09141540527344,48.782344818115234,48.782344818115234
45.0254020690918,45.0254020690918,48.894927978515625,48.894927978515625
45.0919303894043,45.0919303894043,50.481422424316406,50.481422424316406
45.03962326049805,45.03962326049805,48.636043548583984,48.636043548583984
45.09070587158203,45.09070587158203,50.0612907409668,50.0612907409668
44.8955078125,44.8955078125,49.615867614746094,49.615867614746094
45.16659927368164,45.16659927368164,47.09236526489258,47.09236526489258
45.16290283203125,45.16290283203125,46.55173110961914,46.55173110961914
45.0570182800293,45.0570182800293,48.26592254638672,48.26592254638672
45.33588790893555,45.33588790893555,45.959251403808594,45.959251403808594
45.035953521728516,45.035953521728516,48.269771575927734,48.269771575927734
45.08545684814453,45.08545684814453,49.88908386230469,49.88908386230469
45.00912094116211,45.00912094116211,49.347137451171875,49.347137451171875
45.164527893066406,45.164527893066406,47.32442855834961,47.32442855834961
45.14929962158203,45.14929962158203,46.966148376464844,46.966148376464844
45.060791015625,45.060791015625,47.432281494140625,47.432281494140625
45.19498825073242,45.19498825073242,48.997554779052734,48.997554779052734
45.226417541503906,45.226417541503906,47.78362274169922,47.78362274169922
45.0286750793457,45.0286750793457,48.82393264770508,48.82393264770508
45.00209045410156,45.00209045410156,48.28942108154297,48.28942108154297
45.09427261352539,45.09427261352539,47.5517692565918,47.5517692565918
45.210697174072266,45.210697174072266,47.5673828125,47.5673828125
45.00288772583008,45.00288772583008,48.448883056640625,48.448883056640625
45.05949020385742,45.05949020385742,47.62260437011719,47.62260437011719
45.03572463989258,45.03572463989258,48.91749572753906,48.91749572753906
44.93302536010742,44.93302536010742,46.54762268066406,46.54762268066406
45.096675872802734,45.096675872802734,47.45538330078125,47.45538330078125
45.123939514160156,45.123939514160156,48.035587310791016,48.035587310791016
44.95613098144531,44.95613098144531,49.05638122558594,49.05638122558594
45.011573791503906,45.011573791503906,47.866634368896484,47.866634368896484
44.91755676269531,44.91755676269531,47.675472259521484,47.675472259521484
45.10577392578125,45.10577392578125,50.382999420166016,50.382999420166016
45.205787658691406,45.205787658691406,49.493309020996094,49.493309020996094
45.14628601074219,45.14628601074219,53.41856002807617,53.41856002807617
44.9960823059082,44.9960823059082,47.21485900878906,47.21485900878906
45.096107482910156,45.096107482910156,49.07361602783203,49.07361602783203
44.999210357666016,44.999210357666016,49.051876068115234,49.051876068115234
45.035282135009766,45.035282135009766,48.861087799072266,48.861087799072266
44.95183181762695,44.95183181762695,49.903526306152344,49.903526306152344
44.934757232666016,44.934757232666016,49.37284469604492,49.37284469604492
44.977481842041016,44.977481842041016,47.82481002807617,47.82481002807617
45.00975036621094,45.00975036621094,47.39728927612305,47.39728927612305
45.08348083496094,45.08348083496094,49.003509521484375,49.003509521484375
45.066097259521484,45.066097259521484,48.61277770996094,48.61277770996094
45.002830505371094,45.002830505371094,47.81939697265625,47.81939697265625
45.04375457763672,45.04375457763672,49.49338150024414,49.49338150024414
44.9912109375,44.9912109375,46.65800094604492,46.65800094604492
45.01382827758789,45.01382827758789,49.5452995300293,49.5452995300293
44.89552688598633,44.89552688598633,49.486122131347656,49.486122131347656
45.141441345214844,45.141441345214844,50.462257385253906,50.462257385253906
44.90585708618164,44.90585708618164,47.9345817565918,47.9345817565918
44.97416687011719,44.97416687011719,48.06932830810547,48.06932830810547
44.90383529663086,44.90383529663086,48.440311431884766,48.440311431884766
45.00442123413086,45.00442123413086,48.22190856933594,48.22190856933594
44.953792572021484,44.953792572021484,47.86534118652344,47.86534118652344
45.2081298828125,45.2081298828125,47.55186080932617,47.55186080932617
45.17707443237305,45.17707443237305,49.08614730834961,49.08614730834961
44.99302673339844,44.99302673339844,48.15765380859375,48.15765380859375
45.1084098815918,45.1084098815918,49.22882080078125,49.22882080078125
44.8878059387207,44.8878059387207,49.34299850463867,49.34299850463867
